,UniProt,Protein,Infected_8h_1,Infected_8h_2,Infected_8h_3,Infected_8h_4,Infected_8h_5,Mock_8h_1,Mock_8h_2,Mock_8h_3,Mock_8h_4,Mock_8h_5,Infected_16h_1,Infected_16h_2,Infected_16h_3,Infected_16h_4,Infected_16h_5,Mock_16h_1,Mock_16h_2,Mock_16h_3,Mock_16h_4,Mock_16h_5,Infected_24h_1,Infected_24h_2,Infected_24h_3,Infected_24h_4,Infected_24h_5,Mock_24h_1,Mock_24h_2,Mock_24h_3,Mock_24h_4,Mock_24h_5,id,Total missingness,Mock_8h missingness,Mock_16h missingness,Mock_24h missingness,Infected_8h missingness,Infected_16h missingness,Infected_24h missingness,missing_check,Infected_8h/Mock_8h,Infected_8h/Mock_8h_pval,Infected_8h/Mock_8h_adj-p,Infected_16h/Mock_16h,Infected_16h/Mock_16h_pval,Infected_16h/Mock_16h_adj-p,Infected_24h/Mock_24h,Infected_24h/Mock_24h_pval,Infected_24h/Mock_24h_adj-p,Infected_16h/Infected_8h,Infected_16h/Infected_8h_pval,Infected_16h/Infected_8h_adj-p,Infected_24h/Infected_8h,Infected_24h/Infected_8h_pval,Infected_24h/Infected_8h_adj-p,Infected_24h/Infected_16h,Infected_24h/Infected_16h_pval,Infected_24h/Infected_16h_adj-p,Type,Experiment,Residue,Site
PSMD9_HUMAN,PSMD9_HUMAN,PSMD9_HUMAN,28.126420722091105,27.873795534532867,27.842752144842365,27.827035107757055,27.979004767463376,27.62657517786356,28.42229662629151,27.096358354723154,27.98538879637264,27.735287667384277,27.551182825856028,27.454167939668675,27.630689571101573,27.773632240112008,27.5627266140817,28.142978735998003,27.527893096579614,27.68776290524845,27.90374031201573,27.58816721377046,27.27406348640974,27.94337873262663,27.967975360480967,27.907672666496268,28.064990017936676,28.00475095164266,27.831957923869385,27.917097243038697,28.046623702454923,28.096915062937196,PSMD9_HUMAN,0,0,0,0,0,0,0,0,0.15662033081032334,0.505527670904722,0.8507744446397039,-0.1756286145584518,0.1969354372635939,0.5127252843871,-0.14785292399851713,0.3515268264635776,0.6002707757635725,-0.3353218171733552,0.0024146429863777146,0.030248738451014497,-0.09818560254730002,0.5374513856541138,0.8426513561784245,0.23713621462605516,0.15580961035088872,0.29374321063191233,Global,LiP,GLB,PSMD9_HUMAN@GLB
ATOX1_HUMAN,ATOX1_HUMAN,ATOX1_HUMAN,27.645630978729727,27.189594968348253,27.094208359601286,25.902381534323066,26.559917984119934,27.458422881264788,27.602933783046183,27.523329759159278,27.255612065566076,27.226945695729537,25.96116314405577,25.959382542465683,25.908900553581617,26.226075661160312,26.34692940661277,27.077273372957478,26.6029480801799,26.57439787503159,26.819500015874514,27.02840724040284,26.28538341394078,26.508894422411615,26.95871302657699,26.54243616881587,,25.954600391909754,26.998430804900785,27.281258943020198,27.020691730914105,27.14723722869739,ATOX1_HUMAN,1,0,0,0,0,0,1,0,-0.5351020719287156,0.12040558436305136,0.5878641817069928,-0.7400150553140321,0.0006025873630822311,0.027665410056763796,-0.3065870619521327,0.33413673667735727,0.5818391915729612,-0.7978565034492284,0.033438898393815586,0.12966007209413877,-0.30449000708814467,0.4263509696150487,0.7921532112171519,0.49336649636108376,0.016664712615866852,0.06758761629396955,Global,LiP,GLB,ATOX1_HUMAN@GLB
PGRC1_HUMAN,PGRC1_HUMAN,PGRC1_HUMAN,,,,,,25.615092864591997,,26.26000274709922,,25.321928999792686,,,,,,,,,26.472916681288545,,,,,,,,25.08180080902356,25.44689684606885,,,PGRC1_HUMAN,24,2,4,3,5,5,5,4,,,,,,,,,,,,,,,,,,,Global,LiP,GLB,PGRC1_HUMAN@GLB
SPT5H_HUMAN,SPT5H_HUMAN,SPT5H_HUMAN,26.19483709082007,26.371398420917174,26.145634618550588,26.12887403413843,26.31608978620148,25.84376964903309,26.247337624592436,26.612055804673474,26.35011000981437,26.942036875502023,25.929527022155188,26.28800363494863,25.85740568678898,26.0692518248046,25.669380212623228,25.385143291850106,25.93606033099724,25.914650155575387,25.84638103266482,25.54333950400822,25.775722397242344,26.150203015545138,25.971541589865495,26.30167588328058,26.2702584364815,25.961886596413095,25.887195021146567,25.906332258968714,25.98140273926943,25.819089862635643,SPT5H_HUMAN,0,0,0,0,0,0,0,0,-0.1676952025975318,0.40254464073307716,0.8008634010060188,0.237598813244972,0.15548775780655463,0.4646588589396383,0.18269896879631986,0.11261162739439763,0.319275077112555,-0.2686531138614221,0.04667870197147935,0.15930427849920317,-0.1374865256425366,0.2445371804604461,0.6763658284979677,0.1311665882188855,0.38586890278875985,0.5355902427264149,Global,LiP,GLB,SPT5H_HUMAN@GLB
DFFA_HUMAN,DFFA_HUMAN,DFFA_HUMAN,26.900694012653965,26.27480814501,26.5832576892687,26.174338118308476,27.122238118465788,26.849552730216548,27.299117876923702,27.057206990509393,26.755996158732323,27.244911000480005,26.115703296243748,26.338678607991273,26.250758803076973,25.598020711943732,26.073867920288386,26.224035361079476,26.38113600305292,26.18644941635345,26.320703757842907,26.521298592857118,26.869391836637334,26.45415379292034,26.551973470205986,26.739500631174465,26.622574557067463,27.145909090869754,26.42328390903636,26.189178365921546,26.484802543544447,26.37333641628564,DFFA_HUMAN,0,0,0,0,0,0,0,0,-0.4302897346310175,0.07383033019445545,0.5205570733612033,-0.25131875832834893,0.11370710629548895,0.3965585020798797,0.1242167924695714,0.5064773723786753,0.7212664363880004,-0.5356613488325586,0.0418052219737364,0.14933421574637573,0.03645164085973818,0.8558134585776237,0.9547465505528204,0.5721129896922967,0.004662205392547454,0.031004274503442206,Global,LiP,GLB,DFFA_HUMAN@GLB
HIP1_HUMAN,HIP1_HUMAN,HIP1_HUMAN,,25.589988210191503,,,24.65428629784912,,,24.581158150023498,25.045259151990038,24.605028451497244,25.490615878665842,24.415995999222808,25.253854444232022,,,,,24.267550705887075,24.827931329342032,,,,,24.5911851170662,24.14768117493274,,,,,,HIP1_HUMAN,18,2,3,5,3,2,3,1,0.378322002850048,0.41343474115047285,0.8048668712407869,0.5057477564256665,0.36057587287628573,0.6597838577419743,,,,-0.06864847998008727,0.9079910386747272,0.9490950375706875,-0.7527041080208399,0.2831975809933795,0.7135537645842177,-0.6840556280407526,0.2275085187071319,0.38313233709328876,Global,LiP,GLB,HIP1_HUMAN@GLB
CLIC1_HUMAN,CLIC1_HUMAN,CLIC1_HUMAN,30.210711204689034,30.504122638690475,29.859353509413623,30.930708936186377,29.670367694558742,30.408365868092243,30.248987437448918,30.643038642431584,30.74194465032312,29.864753459729158,31.113917310350093,30.99523219423817,30.580982905912446,30.603430234964893,30.029694337933265,30.446204891376386,30.71760621781972,30.372287341477616,30.597677130928634,30.578715433910805,29.992381387943333,29.576714650011688,30.302933832844356,29.68223027764228,30.50625153876126,30.62534732039408,30.141913239318825,30.166462238163504,30.157381848010374,30.20664030049889,CLIC1_HUMAN,0,0,0,0,0,0,0,0,-0.14636521489734733,0.6076270487754869,0.8794243497412035,0.12215319357714094,0.5578956961904012,0.7834213712556444,-0.24744665183655457,0.2502885188177753,0.5065837324823446,0.42959859997212035,0.18358264707642954,0.36990748778057303,-0.22295045926707147,0.4592277488653419,0.8154026147422233,-0.6525490592391918,0.03641232768087373,0.10929584498184843,Global,LiP,GLB,CLIC1_HUMAN@GLB
EIF3F_HUMAN,EIF3F_HUMAN,EIF3F_HUMAN,27.521454612677605,27.907434861186726,27.548741181781327,27.859826219664324,27.773856086700086,27.509208317731943,27.13178356844895,27.448713655153522,27.467052598569506,27.59967173948292,28.25004904829996,28.756886148134143,28.093410614835225,28.124643088955064,27.55208425820727,28.37726271608445,27.074827167844834,27.624680519151763,28.075187172822655,28.34534357118074,27.7958240836428,27.903251061913654,26.665853986402976,27.599340085495108,27.52150725100535,28.37949714692524,27.476739272838167,28.167898094634815,27.96382754887826,27.724019101744894,EIF3F_HUMAN,0,0,0,0,0,0,0,0,0.2909766165246417,0.03200686074160637,0.43805288420004285,0.25595440226944177,0.43646304817835424,0.7071443472580844,-0.44524093931229913,0.1383479975041375,0.3629683872980346,0.43315203928431956,0.07091651704754307,0.20217912479738917,-0.22510729871003576,0.3615919179380933,0.7586685253088786,-0.6582593379943553,0.05366808065131232,0.14077507870122807,Global,LiP,GLB,EIF3F_HUMAN@GLB
ODPX_HUMAN,ODPX_HUMAN,ODPX_HUMAN,,24.063219592483197,,,,,,,,,24.955772868608385,,24.05268144105155,,,,,,,,,,,,,,,,,,ODPX_HUMAN,27,5,5,5,4,3,5,5,,,,,,,,,,0.44100756234677263,0.6731376431150088,0.7987846679036212,,,,,,,Global,LiP,GLB,ODPX_HUMAN@GLB
QSOX1_HUMAN,QSOX1_HUMAN,QSOX1_HUMAN,,,,,,,,,,,,,,,,23.663597043052288,24.64007633783139,,,24.536753903270956,,,,,,24.5876006538883,24.272601618336573,24.698510264124184,,23.881269588719913,QSOX1_HUMAN,23,5,2,1,5,5,5,4,,,,,,,,,,,,,,,,,,,Global,LiP,GLB,QSOX1_HUMAN@GLB
DCTN6_HUMAN,DCTN6_HUMAN,DCTN6_HUMAN,,,,,,,,,,,,24.56568715357918,,,,,,,,,,24.649475341260533,,24.60885557750324,,,,,,,DCTN6_HUMAN,27,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,0.06347830580270752,0.32215430676485096,0.4778841114327754,Global,LiP,GLB,DCTN6_HUMAN@GLB
WASL_HUMAN,WASL_HUMAN,WASL_HUMAN,26.124210649467255,26.21490484819355,25.81128098228663,,26.108813957773826,26.088479459826743,26.09069678741943,25.959680350165705,25.609661608099938,26.347176423809586,25.44011903989348,,25.783910663821402,25.720966862606854,25.64874971038481,25.78105688233999,25.72018279900985,25.672118786692,25.854936750403308,25.975408424186725,25.761561873350285,25.83964733076792,25.973692532932553,26.239714411873667,25.446035448424343,26.095287309784606,25.680980261020217,25.530325899906057,25.877130839983742,25.533239274197463,WASL_HUMAN,2,0,0,0,1,1,0,0,0.04566368356602979,0.7789184831033481,0.9428821019094444,-0.15230415934973962,0.13163841699302126,0.42552834866392775,0.10873760249134179,0.5387255230345065,0.7437195384747218,-0.4163660402536813,0.01117759730806939,0.07004445452465,-0.2126722899605582,0.24188091963664088,0.6735471288157594,0.2036937502931231,0.2473860590596105,0.4033881513603252,Global,LiP,GLB,WASL_HUMAN@GLB
IPO5_HUMAN,IPO5_HUMAN,IPO5_HUMAN,27.87731026709877,28.01784095230895,28.08734861368202,27.900325826170064,27.56406279214007,27.876619838043837,27.835563227878193,27.91754391233078,28.128886760204423,27.759722698931792,28.335249889976545,28.122083315902188,28.010577661082646,27.928508706341955,27.78418502320333,27.984062103052274,27.98193059030378,28.07516170966667,28.054205765584385,28.02310489646923,27.883813722321563,28.028097968841706,27.923136614987243,28.04674905873553,27.853435256581342,28.005187559444508,27.83578509975792,27.970441769786902,28.054879903074198,28.0572154729938,IPO5_HUMAN,0,0,0,0,0,0,0,0,-0.014289597197830517,0.8991829565267278,0.9714360429008548,0.012427906286063717,0.8988596525535503,0.9623805986258744,-0.037655436717990654,0.5206028790042088,0.7297894490701397,0.14674322902135728,0.2892676181392776,0.4873933893290657,0.057668834013501424,0.5720224434346024,0.8526691637104143,-0.08907439500785586,0.401762291020451,0.5492993886192237,Global,LiP,GLB,IPO5_HUMAN@GLB
EF2K_HUMAN,EF2K_HUMAN,EF2K_HUMAN,,23.725456057186936,,24.851483456417405,,,,24.328154792640213,,,,,,23.535639653249437,,,,,,24.811518322604506,,,,,23.260309008548166,,,23.706835453044732,23.895545616814474,,EF2K_HUMAN,22,4,4,3,3,4,4,4,-0.039685035838040505,0.9741066803624396,0.9917758078453547,-1.2758786693550697,,,-0.5408815263814368,0.18680260914711433,0.43091332243658376,-0.7528301035527356,0.5814650431399281,0.7383474811160656,-1.028160748254006,0.4831639472858437,0.8224695550749699,-0.27533064470127044,,,Global,LiP,GLB,EF2K_HUMAN@GLB
SAP18_HUMAN,SAP18_HUMAN,SAP18_HUMAN,25.753628632305812,25.418828342574344,25.25062972093318,25.34525467791449,,26.02690164150983,26.491495049770993,,26.467209494927104,,25.904201295234415,26.03972379052115,26.188277712579694,,26.6130334794163,26.11712919810299,,26.46370893774159,,25.828058255512566,27.715222795530327,26.781577019394547,26.037497156290556,26.926751461014938,26.8295760017935,25.991800755258854,26.281755877797455,25.71046675626896,,26.084572046352815,SAP18_HUMAN,7,2,2,1,1,1,0,0,-0.8864500519706873,0.0044702918705303175,0.35670937780737566,0.05001027231883981,0.8418988902722202,0.9384354556001415,0.8409760278852509,0.033837755723220925,0.17174003797618873,0.7442237260059343,0.00757038927490693,0.05607776795256203,1.4160395433728183,0.0029109173315873846,0.0990860939054811,0.671815817366884,0.0818333870361835,0.18828332139219453,Global,LiP,GLB,SAP18_HUMAN@GLB
EMAL1_HUMAN,EMAL1_HUMAN,EMAL1_HUMAN,26.021023540496156,25.883047460486033,25.74937409173567,25.98564074376108,25.721003515553946,25.71470854858389,25.706589298208545,25.747089775209353,26.12158234487111,26.226852488111174,26.271335992220415,26.14471261724872,25.80891435973418,26.005462965242586,25.65500696193397,26.310352124869475,26.171736138460606,26.126832694882587,26.03153516629251,25.953556337882738,26.07926197489744,25.756099245575836,26.093667865574886,26.011138782523485,25.929329160042638,26.154432344688797,26.03395177426308,26.235491832202477,26.230593110952938,25.925821124904726,EMAL1_HUMAN,0,0,0,0,0,0,0,0,-0.03134662059023441,0.8116873918833918,0.951345593459412,-0.14171591320160815,0.29645309383149354,0.6096620107633761,-0.14215863167954268,0.13707125673950854,0.36091474899565135,0.10506870886939623,0.4306709906019509,0.6163091842059186,0.1018815353162772,0.2722590346345423,0.7022274402787249,-0.003187173553119038,0.980628582760724,0.9899567975788998,Global,LiP,GLB,EMAL1_HUMAN@GLB
IF2B3_HUMAN,IF2B3_HUMAN,IF2B3_HUMAN,27.99851996970915,27.913025576411254,27.9312634595144,28.046429055167298,28.0936876895354,27.81234845915998,27.94025695842609,27.947181108694,28.06055709330788,27.666521647916692,28.035206281296713,28.256454574566668,28.13287249718955,27.909753312186492,27.819551088519347,28.062323221919307,28.039650867140228,28.050893528685418,28.113308837894756,28.454002015439883,28.00003854000628,28.024743837180818,27.95051044202337,27.955011687354027,27.78445191101094,28.096264652488326,27.953578675648124,28.030765228843315,28.00235701777199,28.093524187107718,IF2B3_HUMAN,0,0,0,0,0,0,0,0,0.11121209656657172,0.17881964539315168,0.6418726435833707,-0.11326814346416114,0.3350560190608394,0.6429578404034906,-0.09234666885680554,0.10243057149332725,0.3050739739399681,0.03418240068425504,0.6974190324243875,0.8166333278611668,-0.05363386655240987,0.3501575297313497,0.7563964554325241,-0.08781626723666491,0.34905387729122206,0.5017157028559496,Global,LiP,GLB,IF2B3_HUMAN@GLB
DNM1L_HUMAN,DNM1L_HUMAN,DNM1L_HUMAN,25.77945977645537,26.153495097033417,25.93552926336765,26.203529506938043,25.734444597833306,25.957810129640414,26.035039839066904,26.071778836607912,26.19264949948125,25.755845281382538,26.542806284625065,26.606303172208452,26.83320050529861,26.25956309532361,26.084635509878364,26.261489924318237,25.92169500849676,26.008071975456847,26.32349851634834,26.39524419609139,25.86965134433159,25.99679296711499,25.797569938186804,25.96167056443598,26.238338702685038,26.445768330945235,25.822028574419665,26.13376800552405,26.325264487523654,25.673865960478512,DNM1L_HUMAN,0,0,0,0,0,0,0,0,-0.04133306891025157,0.7383736800608711,0.9290684198478275,0.2833017893245042,0.11647366565262664,0.400179329393929,-0.10733436842734179,0.532263390667967,0.7389586577817354,0.5040100651412622,0.01470549681750531,0.07787228996542585,0.011513055025325514,0.9266042582088874,0.9669726567109285,-0.4924970101159367,0.011810133880132788,0.05499161058994188,Global,LiP,GLB,DNM1L_HUMAN@GLB
RTCA_HUMAN,RTCA_HUMAN,RTCA_HUMAN,,25.608964742620262,,25.578244068152205,25.73788205385315,,,,24.541722269732595,24.671075870392336,26.838953156562393,26.202109325631927,26.040249407988476,26.48669183564075,25.917591664290654,26.567063757805993,,,,26.5625083804639,25.98396646462227,25.805490939302413,24.791226771719792,,26.20081478412485,25.830919376494354,,26.13750256499215,25.58488202323889,25.81640876401833,RTCA_HUMAN,10,3,3,1,2,0,1,0,1.0352978848127385,0.0009753801036151986,0.3191931307731107,-0.26766699111210457,0.3784785037334126,0.6725966340322106,-0.14705344224359962,0.6733240531616578,0.833962889642801,0.6554221231476376,0.026285703951509386,0.11352016813924927,0.05367778506712639,0.8907461220846706,0.9612579041184341,-0.6017443380805112,0.11300821992170632,0.23477319424191354,Global,LiP,GLB,RTCA_HUMAN@GLB
MANBA_HUMAN,MANBA_HUMAN,MANBA_HUMAN,24.667856338194152,24.662083409003657,24.856447616281326,24.529709292944744,24.655994485399855,,25.222073271914066,24.696724099200054,,,25.740735174840488,24.975300749835167,25.333866943496492,25.467629452710238,25.49503800615073,25.256936673682358,25.557539969064926,24.86317790337126,24.77214912822165,25.295383263156506,24.425514892784133,24.47182471470043,24.721244498025317,24.793014604463995,24.525699137027726,24.63951129367752,24.522507253641244,25.13744539977013,25.430573300330323,24.75667315027672,MANBA_HUMAN,3,3,0,0,0,0,0,0,-0.2849804571923116,0.14317906474634012,0.6052510472109949,0.2534766779072797,0.223528920037519,0.5379667309993879,-0.30988251013886625,0.12946708378397068,0.3486071582309442,0.7280958370418702,0.0006775808311666732,0.016230277292338165,-0.08695865896443067,0.3567996619351503,0.7571476503482013,-0.8150544960063009,0.0004881866872256691,0.007820198065181002,Global,LiP,GLB,MANBA_HUMAN@GLB
PLOD2_HUMAN,PLOD2_HUMAN,PLOD2_HUMAN,28.364423123218373,28.13746624621689,28.308792359823045,28.186570913400544,28.117327589253456,28.21906191116311,27.959824187863806,28.085712454686192,28.169151076796137,28.006640032487265,28.156950734805747,27.5458839122872,28.217011682377198,28.299692449244485,28.48944933983973,28.06998218618125,28.27274266834676,28.272677116892382,28.27548906759049,28.25421920782698,28.167901548851912,28.089708116342113,27.859374284656504,28.062716614845026,27.777083424221928,28.012531299841527,28.087333540163176,28.132506432836326,28.131955453975024,28.148275036654933,PLOD2_HUMAN,0,0,0,0,0,0,0,0,0.1348381137831609,0.084742145534979,0.5450847700630829,-0.08722442565670008,0.6095273882776341,0.8167082480118539,-0.11116355491069285,0.19156078089626088,0.43614262160433626,-0.08111842267158309,0.6390432072554519,0.7795657973325669,-0.23155924859895904,0.030734670115960233,0.31817950090864505,-0.15044082592737595,0.4162854359979945,0.5639781944079213,Global,LiP,GLB,PLOD2_HUMAN@GLB
EXOC5_HUMAN,EXOC5_HUMAN,EXOC5_HUMAN,24.587633352757702,24.288184309693303,24.560069034830388,,,24.608750981561748,,25.189845874521552,25.029440574707447,24.52036337739524,24.926659082033357,25.19100506117963,24.56959079139343,24.95638021173458,,24.99068237319715,25.124071368291805,24.559589123143898,25.32002289614634,,24.553329787300974,24.43768630535958,24.556627629449668,24.42552240668162,24.6880364580654,24.886363082052995,24.648113724694493,24.840460991654734,24.722160418118108,24.44167427064944,EXOC5_HUMAN,5,1,1,0,2,1,0,0,-0.3584713029527009,0.14447742254695636,0.6063432531480737,-0.08768265360954786,0.685178739377893,0.8622139849871346,-0.17551398006250807,0.09320289772333668,0.2907475760686527,0.43227988749145396,0.05311944472490159,0.17021943886805058,0.05361161827765315,0.5910024488367305,0.8652305449467449,-0.3786682692138008,0.019107544975435556,0.07231806685246006,Global,LiP,GLB,EXOC5_HUMAN@GLB
PSDE_HUMAN,PSDE_HUMAN,PSDE_HUMAN,27.983586302219734,27.75107372075287,27.600916274848316,28.135999665153278,27.863296348869007,28.13365055177681,27.78064169672292,27.53122889405486,27.787941051783097,27.89098854574623,28.350262041843514,28.30646161788044,28.126526542403713,28.312280545965635,28.101855762582854,28.150724042586976,28.482201965484055,28.175914591289004,28.05383206977301,28.205519190062205,27.89930915942215,27.947571106971115,,27.851123495524423,27.749338689370397,28.263123065681885,27.875846488076398,28.18817169561032,27.91949722252908,27.90526400129287,PSDE_HUMAN,1,0,0,0,0,0,1,0,0.042084314351857444,0.7616189008141377,0.9348370501180915,0.025838930296181672,0.7778955229512494,0.9095338169327719,-0.1685448818160893,0.13241120457202352,0.35318859363424,0.3725028397665895,0.00784474534597559,0.05744594949067268,-0.005138849546622026,0.9643741017406036,0.9849332022119784,-0.3776416893132115,0.0009782638855975363,0.012306361334139227,Global,LiP,GLB,PSDE_HUMAN@GLB
BIN1_HUMAN,BIN1_HUMAN,BIN1_HUMAN,25.93631924966476,25.72126996689647,25.48087687102919,26.192046149481666,25.70627412514223,25.607521038210823,25.97761085804011,25.689587806452547,26.162612818429103,25.831044258689865,25.980688740750697,25.439443086536187,25.07878333536227,25.502198618005934,25.587864974721793,25.898858681676753,25.255423530848045,25.355400279668697,25.47256549182896,25.6384819654876,25.954217340268453,25.980652040053428,25.72159189070821,25.794567364328405,26.48404429218248,25.91011133923312,25.956575462128157,25.89644724728773,26.050548662286218,26.02843720966592,BIN1_HUMAN,0,0,0,0,0,0,0,0,-0.04631808352162636,0.7743097028719544,0.9395054759470801,-0.006350238826634325,0.9732749089031614,0.9929701354910112,0.018590601387966643,0.8953193476622304,0.9499074621816613,-0.2895615213674887,0.16213746539698853,0.3388706699408453,0.17965731306533073,0.3462193903687084,0.7563964554325241,0.4692188344328194,0.04418040305454026,0.12433976417670059,Global,LiP,GLB,BIN1_HUMAN@GLB
